"participant_id","condition","array_length","n_sides","n_low","n_high","inward_low","inward_high","inward"
"experience.5cd6c1197b871a0001b13589","experience","10",2,10,10,3,14,8.5
"experience.5cd6c1197b871a0001b13589","experience","20",2,16,3,3.5625,4.16666666666667,3.86458333333333
"experience.5d0c2e061c7a8f0016e3d263","experience","2",2,9,7,-4.33333333333333,5.57142857142857,0.619047619047619
"experience.5d0c2e061c7a8f0016e3d263","experience","10",2,8,7,-1.325,7.77142857142857,3.22321428571429
"experience.5d0c2e061c7a8f0016e3d263","experience","20",2,13,8,-0.5,5.125,2.3125
"experience.5d1a2f59d79f260017add4a3","experience","2",2,8,9,0.625,3.44444444444444,2.03472222222222
"experience.5d1a2f59d79f260017add4a3","experience","10",2,9,12,5.57777777777778,1.78333333333333,3.68055555555556
"experience.5d1a2f59d79f260017add4a3","experience","20",2,6,8,1.16666666666667,2.75,1.95833333333333
"experience.5d4a41890e604c00011ade8b","experience","2",2,7,9,-4.85714285714286,4.11111111111111,-0.373015873015873
"experience.5d4a41890e604c00011ade8b","experience","10",2,6,11,-0.699999999999999,0.0181818181818194,-0.34090909090909
"experience.5d4a41890e604c00011ade8b","experience","20",2,15,4,0.966666666666667,-3.25,-1.14166666666667
"experience.5d4c78071b920f00198e8533","experience","2",2,4,9,-4,0.111111111111111,-1.94444444444444
"experience.5d4c78071b920f00198e8533","experience","10",2,10,7,-0.399999999999999,2.48571428571429,1.04285714285714
"experience.5d4c78071b920f00198e8533","experience","20",2,8,6,2,-1.16666666666667,0.416666666666667
"experience.5d743ec4869c8f0019b35907","experience","2",2,10,8,2.1,6.875,4.4875
"experience.5d743ec4869c8f0019b35907","experience","10",2,12,7,3.71666666666667,4.48571428571429,4.10119047619048
"experience.5d743ec4869c8f0019b35907","experience","20",2,12,6,4.33333333333333,8.66666666666667,6.5
"experience.5dd7d4d5d3ac2a92dfbb40d5","experience","2",2,4,5,-2.5,13,5.25
"experience.5dd7d4d5d3ac2a92dfbb40d5","experience","10",2,5,13,-0.399999999999999,5.43076923076923,2.51538461538462
"experience.5dd7d4d5d3ac2a92dfbb40d5","experience","20",2,12,5,0.416666666666667,4.1,2.25833333333333
"experience.5de7b588ff15c2a06658dd1d","experience","2",2,2,9,-2.5,1.77777777777778,-0.361111111111111
"experience.5de7b588ff15c2a06658dd1d","experience","10",2,7,13,-0.342857142857142,1.50769230769231,0.582417582417583
"experience.5de7b588ff15c2a06658dd1d","experience","20",2,11,9,-0.5,3.27777777777778,1.38888888888889
"experience.5e0b388b15ef4037cebdecc9","experience","2",2,9,6,-3.66666666666667,-1.16666666666667,-2.41666666666667
"experience.5e0b388b15ef4037cebdecc9","experience","10",2,9,10,-0.866666666666666,6.2,2.66666666666667
"experience.5e0b388b15ef4037cebdecc9","experience","20",2,10,9,-1.6,1.5,-0.0500000000000002
"experience.5ecda06ecc240b00087e1c00","experience","2",2,6,6,0,-0.5,-0.25
"experience.5ecda06ecc240b00087e1c00","experience","10",2,10,11,1.2,-1.34545454545454,-0.072727272727271
"experience.5ecda06ecc240b00087e1c00","experience","20",2,16,3,-0.6875,-0.5,-0.59375
"experience.5f2f8574ff256b37b1970220","experience","2",2,8,9,-1.375,5.33333333333333,1.97916666666667
"experience.5f2f8574ff256b37b1970220","experience","10",2,8,7,-1.95,9.62857142857143,3.83928571428572
"experience.5f2f8574ff256b37b1970220","experience","20",2,11,8,-3.22727272727273,8.75,2.76136363636364
"experience.5f7a28b8bedcf2112ebd1289","experience","2",2,6,5,-5.83333333333333,7.2,0.683333333333334
"experience.5f7a28b8bedcf2112ebd1289","experience","10",2,6,10,-5.03333333333333,8.2,1.58333333333334
"experience.5f7a28b8bedcf2112ebd1289","experience","20",2,8,8,-3.75,3.375,-0.1875
"experience.5faefcc22be93b11829e84df","experience","2",2,8,12,-4.5,3.83333333333333,-0.333333333333333
"experience.5faefcc22be93b11829e84df","experience","10",2,6,12,-1.7,1.2,-0.249999999999999
"experience.5faefcc22be93b11829e84df","experience","20",2,15,8,-2.3,4,0.85
"experience.60087afa0a5c054c002eaf0e","experience","2",2,11,7,-9,-2.14285714285714,-5.57142857142857
"experience.60087afa0a5c054c002eaf0e","experience","10",2,9,10,-6.31111111111111,-0.399999999999997,-3.35555555555555
"experience.60087afa0a5c054c002eaf0e","experience","20",2,9,3,-3.27777777777778,9.5,3.11111111111111
"experience.60132d398c19b319aacdbbb2","experience","2",2,4,9,-2.75,1.33333333333333,-0.708333333333333
"experience.60132d398c19b319aacdbbb2","experience","10",2,6,12,-4.86666666666667,6.2,0.666666666666668
"experience.60132d398c19b319aacdbbb2","experience","20",2,15,7,-2.83333333333333,-3.92857142857143,-3.38095238095238
"experience.601478ee2d7cc94b1f1855ec","experience","2",2,12,7,-0.416666666666667,3.42857142857143,1.50595238095238
"experience.601478ee2d7cc94b1f1855ec","experience","10",2,11,10,3.61818181818182,-1.5,1.05909090909091
"experience.601478ee2d7cc94b1f1855ec","experience","20",2,13,8,2.42307692307692,-2.25,0.0865384615384612
"experience.60a1e1f4a3707c983a98f185","experience","2",2,11,9,2.54545454545455,1.88888888888889,2.21717171717172
"experience.60a1e1f4a3707c983a98f185","experience","10",2,7,9,2.08571428571429,0.08888888888889,1.08730158730159
"experience.60a1e1f4a3707c983a98f185","experience","20",2,16,3,4.25,1.16666666666667,2.70833333333333
"experience.60fe0b73bbb479e45039b320","experience","2",2,7,8,-5.42857142857143,0.125,-2.65178571428571
"experience.60fe0b73bbb479e45039b320","experience","10",2,8,9,1.55,-1.46666666666666,0.0416666666666681
"experience.60fe0b73bbb479e45039b320","experience","20",2,15,6,5.23333333333333,1,3.11666666666667
"experience.60fe21d7301f49dfc4aa5f3a","experience","2",2,9,5,-3.33333333333333,7.6,2.13333333333333
"experience.60fe21d7301f49dfc4aa5f3a","experience","10",2,6,13,-4.36666666666667,7.89230769230769,1.76282051282051
"experience.60fe21d7301f49dfc4aa5f3a","experience","20",2,12,5,-4.16666666666667,8.9,2.36666666666667
"experience.610036d6b6496ca7c4dbdb1b","experience","2",2,6,7,-3,-1.42857142857143,-2.21428571428571
"experience.610036d6b6496ca7c4dbdb1b","experience","10",2,2,10,10.8,-5.1,2.85
"experience.610036d6b6496ca7c4dbdb1b","experience","20",2,8,8,3.5,-5.625,-1.0625
"experience.61082e086188b2dd15182697","experience","2",2,5,7,1,5.28571428571429,3.14285714285714
"experience.61082e086188b2dd15182697","experience","10",2,10,13,4.3,5.27692307692308,4.78846153846154
"experience.61082e086188b2dd15182697","experience","20",2,10,8,-1.2,4.875,1.8375
"experience.6118b3bf8ec743208bae28c8","experience","2",2,9,8,-7.11111111111111,3.125,-1.99305555555556
"experience.6118b3bf8ec743208bae28c8","experience","10",2,10,7,-0.699999999999999,5.05714285714286,2.17857142857143
"experience.6118b3bf8ec743208bae28c8","experience","20",2,10,8,0.1,2.375,1.2375
"experience.627e807715abf2361938fd68","experience","2",2,9,6,1.77777777777778,7,4.38888888888889
"experience.627e807715abf2361938fd68","experience","10",2,7,10,6.65714285714286,4.9,5.77857142857143
"experience.627e807715abf2361938fd68","experience","20",2,10,7,0.2,5.78571428571429,2.99285714285714
"experience.62c5cdfe50000fce3e390be0","experience","2",2,3,12,-3.33333333333333,0.833333333333333,-1.25
"experience.62c5cdfe50000fce3e390be0","experience","10",2,11,8,-1.01818181818182,-2.3,-1.65909090909091
"experience.62c5cdfe50000fce3e390be0","experience","20",2,10,8,-3.6,-0.75,-2.175
"experience.62d86c63e2966588c71b9ff2","experience","2",2,4,10,-2.75,-1.8,-2.275
"experience.62d86c63e2966588c71b9ff2","experience","10",2,5,7,1.2,-0.799999999999998,0.200000000000001
"experience.62d86c63e2966588c71b9ff2","experience","20",2,10,7,1.3,-1.64285714285714,-0.171428571428571
"experience.62fbeca46caf4abaaf74b5f1","experience","2",2,8,7,0.5,4.42857142857143,2.46428571428571
"experience.62fbeca46caf4abaaf74b5f1","experience","10",2,6,9,0.966666666666667,1.86666666666667,1.41666666666667
"experience.62fbeca46caf4abaaf74b5f1","experience","20",2,10,8,1.2,-0.375,0.4125
"experience.634696400ff1ac25ed01ad11","experience","2",2,9,10,2.44444444444444,3.3,2.87222222222222
"experience.634696400ff1ac25ed01ad11","experience","10",2,7,11,5.94285714285714,0.381818181818183,3.16233766233766
"experience.634696400ff1ac25ed01ad11","experience","20",2,8,6,7.5,-0.666666666666667,3.41666666666667
"experience.636d4527078f3ccc1f713265","experience","2",2,7,9,1.57142857142857,-3.66666666666667,-1.04761904761905
"experience.636d4527078f3ccc1f713265","experience","10",2,6,11,-2.2,-7.07272727272727,-4.63636363636363
"experience.636d4527078f3ccc1f713265","experience","20",2,12,3,-4.16666666666667,-6.5,-5.33333333333333
"experience.63d13f416b2c25038c13007f","experience","2",2,8,7,0.375,2.42857142857143,1.40178571428571
"experience.63d13f416b2c25038c13007f","experience","10",2,9,9,1.57777777777778,3.2,2.38888888888889
"experience.63d13f416b2c25038c13007f","experience","20",2,9,6,-3.27777777777778,2.16666666666667,-0.555555555555555
"experience.6400e07f37c248e81cbc9d41","experience","2",2,6,9,-10.5,3.55555555555556,-3.47222222222222
"experience.6400e07f37c248e81cbc9d41","experience","10",2,9,13,-4.2,1.58461538461539,-1.30769230769231
"experience.6400e07f37c248e81cbc9d41","experience","20",2,8,5,-1,0.7,-0.15
"experience.641363c9b6f7b3cb23a301f1","experience","2",2,8,12,-6,2.75,-1.625
"experience.641363c9b6f7b3cb23a301f1","experience","10",2,7,6,-2.2,3.2,0.500000000000001
"experience.641363c9b6f7b3cb23a301f1","experience","20",2,11,8,-2.22727272727273,6.375,2.07386363636364
"experience.6428c3d1aeb8d1cbe7e8cb78","experience","2",2,10,8,1.4,0.25,0.825
"experience.6428c3d1aeb8d1cbe7e8cb78","experience","10",2,13,10,6.49230769230769,-4.2,1.14615384615385
"experience.6428c3d1aeb8d1cbe7e8cb78","experience","20",2,13,4,6.26923076923077,-7.25,-0.490384615384615
"experience.642f6ac1b10ead55a45175ab","experience","2",2,7,13,-4,4.46153846153846,0.230769230769231
"experience.642f6ac1b10ead55a45175ab","experience","10",2,8,8,6.3,-1.05,2.625
"experience.642f6ac1b10ead55a45175ab","experience","20",2,10,11,4,-4.31818181818182,-0.159090909090909
"experience.6463e139c1cfbd6321e08714","experience","2",2,4,11,1.25,4.18181818181818,2.71590909090909
"experience.6463e139c1cfbd6321e08714","experience","10",2,5,8,8.8,0.075000000000002,4.4375
"experience.6463e139c1cfbd6321e08714","experience","20",2,11,6,0.5,1.33333333333333,0.916666666666667
"experience.647652cb5644044df439e1fb","experience","2",2,11,8,-5.63636363636364,-3.125,-4.38068181818182
"experience.647652cb5644044df439e1fb","experience","10",2,8,10,2.175,-1.7,0.237500000000002
"experience.647652cb5644044df439e1fb","experience","20",2,11,3,0.681818181818182,3.16666666666667,1.92424242424242
"experience.65a09ede5747bb3166d505a4","experience","2",2,7,7,-3.85714285714286,4.14285714285714,0.142857142857143
"experience.65a09ede5747bb3166d505a4","experience","10",2,10,13,-1.4,6.2,2.4
"experience.65a09ede5747bb3166d505a4","experience","20",2,10,4,-0.7,5.75,2.525
"experience.65a7027c88eae2b9a68ae596","experience","2",2,6,11,-3.66666666666667,6.45454545454546,1.39393939393939
"experience.65a7027c88eae2b9a68ae596","experience","10",2,3,8,3.8,0.325000000000002,2.0625
"experience.65a7027c88eae2b9a68ae596","experience","20",2,11,6,2.31818181818182,0.166666666666667,1.24242424242424
"experience.65cb708afe5755feaeec417f","experience","2",2,7,9,-3.14285714285714,5.11111111111111,0.984126984126984
"experience.65cb708afe5755feaeec417f","experience","10",2,7,15,1.22857142857143,3.33333333333333,2.28095238095238
"experience.65cb708afe5755feaeec417f","experience","20",2,13,7,-0.0384615384615386,2.07142857142857,1.01648351648352
"experience.65ccfdf16bdcab83d5bd1163","experience","2",2,9,7,-1.66666666666667,4.28571428571429,1.30952380952381
"experience.65ccfdf16bdcab83d5bd1163","experience","10",2,6,9,1.8,-2.24444444444444,-0.222222222222221
"experience.65ccfdf16bdcab83d5bd1163","experience","20",2,12,4,3.16666666666667,-1.25,0.958333333333333
"experience.66045663fbc92e11eb7e557c","experience","2",2,8,10,-1.75,1.9,0.075
"experience.66045663fbc92e11eb7e557c","experience","10",2,8,7,5.55,-3.08571428571428,1.23214285714286
"experience.66045663fbc92e11eb7e557c","experience","20",2,15,7,7.7,-3.78571428571429,1.95714285714286
"experience.6625c9127eee9a3639d7e1af","experience","2",2,8,12,-1.875,-2.91666666666667,-2.39583333333333
"experience.6625c9127eee9a3639d7e1af","experience","10",2,9,9,0.800000000000001,-6.35555555555555,-2.77777777777778
"experience.6625c9127eee9a3639d7e1af","experience","20",2,12,7,0.25,-4.35714285714286,-2.05357142857143
"experience.662c299e6db88649ff13ccae","experience","2",2,5,12,-0.4,4.66666666666667,2.13333333333333
"experience.662c299e6db88649ff13ccae","experience","10",2,3,6,1.46666666666667,0.533333333333335,1
"experience.662c299e6db88649ff13ccae","experience","20",2,10,4,2.6,2,2.3
"experience.6633e281f08a156a04a3379d","experience","2",2,12,5,-2.91666666666667,8.6,2.84166666666667
"experience.6633e281f08a156a04a3379d","experience","10",2,9,7,-1.64444444444444,2.62857142857143,0.492063492063493
"experience.6633e281f08a156a04a3379d","experience","20",2,9,4,2.27777777777778,2,2.13888888888889
"experience.6633ff088a92287249f6968c","experience","2",2,6,8,-0.833333333333333,9.125,4.14583333333333
"experience.6633ff088a92287249f6968c","experience","10",2,9,9,-0.644444444444443,7.42222222222222,3.38888888888889
"experience.6633ff088a92287249f6968c","experience","20",2,10,9,-1.2,8.27777777777778,3.53888888888889
"experience.663a6537d8be42a9bd890765","experience","2",2,5,8,-2.4,3.75,0.675
"experience.663a6537d8be42a9bd890765","experience","10",2,11,7,-3.10909090909091,3.48571428571429,0.18831168831169
"experience.663a6537d8be42a9bd890765","experience","20",2,6,7,-3.16666666666667,3.64285714285714,0.238095238095238
"experience.6648acc2d8f61a601c3a37ac","experience","2",2,8,8,0.125,0.75,0.4375
"experience.6648acc2d8f61a601c3a37ac","experience","10",2,11,9,5.34545454545455,-2.91111111111111,1.21717171717172
"experience.6648acc2d8f61a601c3a37ac","experience","20",2,8,5,6.125,-2.9,1.6125
"experience.66491e9882aaa64c5d0911d5","experience","2",2,9,8,0.333333333333333,3,1.66666666666667
"experience.66491e9882aaa64c5d0911d5","experience","10",2,9,8,3.57777777777778,-0.0499999999999972,1.76388888888889
"experience.66491e9882aaa64c5d0911d5","experience","20",2,8,3,4.25,-4.16666666666667,0.0416666666666665
"experience.666b836f18949a2e08b6c741","experience","2",2,5,11,-6.6,12.9090909090909,3.15454545454546
"experience.666b836f18949a2e08b6c741","experience","10",2,9,10,-1.86666666666667,13.9,6.01666666666667
"experience.666b836f18949a2e08b6c741","experience","20",2,14,12,-3.5,11.1666666666667,3.83333333333333
"experience.66759eb2274a4f10deeba339","experience","2",2,5,4,-0.6,3.75,1.575
"experience.66759eb2274a4f10deeba339","experience","10",2,8,8,0.300000000000001,-4.55,-2.125
"experience.66759eb2274a4f10deeba339","experience","20",2,8,8,-0.875,0.875,0
"experience.66c26b01a3d551a7d8bd342c","experience","2",2,9,6,2.22222222222222,-3.83333333333333,-0.805555555555555
"experience.66c26b01a3d551a7d8bd342c","experience","10",2,7,7,4.8,-6.37142857142857,-0.785714285714284
"experience.66c26b01a3d551a7d8bd342c","experience","20",2,7,6,4.07142857142857,-7.33333333333333,-1.63095238095238
"experience.66c759ddaa2a477714a13d63","experience","2",2,6,13,4.83333333333333,9.07692307692308,6.9551282051282
"experience.66c759ddaa2a477714a13d63","experience","10",2,7,10,2.22857142857143,1,1.61428571428572
"experience.66c759ddaa2a477714a13d63","experience","20",2,9,11,3.27777777777778,7.86363636363636,5.57070707070707
"experience.66d88375799e00b593a8655f","experience","2",2,6,8,0.166666666666667,3.75,1.95833333333333
"experience.66d88375799e00b593a8655f","experience","10",2,11,6,2.98181818181818,5.2,4.09090909090909
"experience.66d88375799e00b593a8655f","experience","20",2,7,8,3.78571428571429,3.875,3.83035714285714
"experience.66dbd5f3eec0242b9d2ce9f2","experience","2",2,7,7,1.57142857142857,-1.14285714285714,0.214285714285714
"experience.66dbd5f3eec0242b9d2ce9f2","experience","10",2,8,10,4.3,0.100000000000002,2.2
"experience.66dbd5f3eec0242b9d2ce9f2","experience","20",2,11,6,2.86363636363636,-0.333333333333333,1.26515151515152
"experience.66e0813b79955faf3b6017c3","experience","2",2,9,6,-1.77777777777778,1.33333333333333,-0.222222222222222
"experience.66e0813b79955faf3b6017c3","experience","10",2,6,10,0.633333333333334,2.2,1.41666666666667
"experience.66e0813b79955faf3b6017c3","experience","20",2,8,9,-0.125,2.05555555555556,0.965277777777778
"experience.66fceda149718a86f36761b4","experience","2",2,9,9,-3.77777777777778,-4.44444444444444,-4.11111111111111
"experience.66fceda149718a86f36761b4","experience","10",2,6,6,4.96666666666667,-0.466666666666666,2.25
"experience.66fceda149718a86f36761b4","experience","20",2,5,8,-6.1,2.125,-1.9875
"experience.670feba2e636f738625aa72d","experience","2",2,7,10,0.571428571428572,-1.6,-0.514285714285714
"experience.670feba2e636f738625aa72d","experience","10",2,6,14,1.96666666666667,-0.0142857142857112,0.976190476190478
"experience.670feba2e636f738625aa72d","experience","20",2,9,8,-0.388888888888889,3.5,1.55555555555556
"experience.6713eeea64ca1fb59cbcbce4","experience","2",2,11,6,-0.727272727272727,2.33333333333333,0.803030303030303
"experience.6713eeea64ca1fb59cbcbce4","experience","10",2,8,8,1.675,3.2,2.4375
"experience.6713eeea64ca1fb59cbcbce4","experience","20",2,12,6,1,3.5,2.25
"experience.672adb2909ca72744f212a7d","experience","2",2,7,9,3.14285714285714,-1.22222222222222,0.96031746031746
"experience.672adb2909ca72744f212a7d","experience","10",2,4,11,1.55,1.83636363636364,1.69318181818182
"experience.672adb2909ca72744f212a7d","experience","20",2,7,8,-2.5,7.125,2.3125
"experience.672fd24711f758e7a04ac043","experience","2",2,9,9,0.555555555555556,1.66666666666667,1.11111111111111
"experience.672fd24711f758e7a04ac043","experience","10",2,6,10,4.63333333333333,-0.799999999999998,1.91666666666667
"experience.672fd24711f758e7a04ac043","experience","20",2,12,7,4.33333333333333,-0.785714285714286,1.77380952380952
"experience.67435bbf9649c44a0e379543","experience","2",2,6,6,-0.166666666666667,0.166666666666667,-5.55111512312578e-17
"experience.67435bbf9649c44a0e379543","experience","10",2,5,12,2.2,-3.38333333333333,-0.591666666666666
"experience.67435bbf9649c44a0e379543","experience","20",2,12,7,1.75,-4.21428571428571,-1.23214285714286
"experience.6751acc5dc78128951a34f1f","experience","2",2,6,12,-0.833333333333333,6.58333333333333,2.875
"experience.6751acc5dc78128951a34f1f","experience","10",2,5,12,-0.799999999999999,7.45,3.325
"experience.6751acc5dc78128951a34f1f","experience","20",2,13,4,-2.88461538461538,1.5,-0.692307692307692
"experience.676f37ed7c44110e5278cc97","experience","2",2,6,4,-0.666666666666667,1.25,0.291666666666667
"experience.676f37ed7c44110e5278cc97","experience","10",2,8,10,-0.699999999999999,-0.899999999999998,-0.799999999999999
"experience.676f37ed7c44110e5278cc97","experience","20",2,15,6,-3.7,-1.66666666666667,-2.68333333333333
"experience.6782941e57f81cd1ab7841b2","experience","2",2,9,10,-1.22222222222222,-3,-2.11111111111111
"experience.6782941e57f81cd1ab7841b2","experience","10",2,11,12,2.8,-6.8,-2
"experience.6782941e57f81cd1ab7841b2","experience","20",2,13,6,4.34615384615385,-10.1666666666667,-2.91025641025641
"experience.6786d5ddfc32db55097ed259","experience","2",2,5,7,-2.6,0.285714285714286,-1.15714285714286
"experience.6786d5ddfc32db55097ed259","experience","10",2,8,7,-0.574999999999999,2.77142857142857,1.09821428571429
"experience.6786d5ddfc32db55097ed259","experience","20",2,12,3,0.666666666666667,-0.833333333333333,-0.0833333333333333
"experience.67c7d97be1bcafdd7b0a8059","experience","2",2,7,9,0,-0.444444444444444,-0.222222222222222
"experience.67c7d97be1bcafdd7b0a8059","experience","10",2,7,12,1.08571428571429,1.36666666666667,1.22619047619048
"experience.67c7d97be1bcafdd7b0a8059","experience","20",2,6,9,1.5,3.61111111111111,2.55555555555556
"experience.67d0a57b0a4981c5e65c3bcc","experience","2",2,3,10,-1,9.8,4.4
"experience.67d0a57b0a4981c5e65c3bcc","experience","10",2,6,8,1.46666666666667,4.95,3.20833333333333
"experience.67d0a57b0a4981c5e65c3bcc","experience","20",2,13,6,3.03846153846154,1,2.01923076923077
"experience.67d48133208e9bbe96dc6761","experience","2",2,6,9,4.5,0.666666666666666,2.58333333333333
"experience.67d48133208e9bbe96dc6761","experience","10",2,13,4,5.10769230769231,-0.799999999999998,2.15384615384616
"experience.67d48133208e9bbe96dc6761","experience","20",2,8,8,3.875,2.125,3
"experience.67df971ade30d8628a50216a","experience","2",2,9,9,-1.77777777777778,3.44444444444445,0.833333333333334
"experience.67df971ade30d8628a50216a","experience","10",2,10,10,5.5,6.6,6.05
"experience.67df971ade30d8628a50216a","experience","20",2,12,7,0.583333333333333,6.64285714285714,3.61309523809524
"experience.67ef0ffd5065856baab09f1a","experience","2",2,8,6,1.75,5.33333333333333,3.54166666666667
"experience.67ef0ffd5065856baab09f1a","experience","10",2,7,11,-0.342857142857142,-1.07272727272727,-0.707792207792207
"experience.67ef0ffd5065856baab09f1a","experience","20",2,8,6,-0.5,-0.333333333333333,-0.416666666666667
